temperature,humidity,wind_speed,precipitation,pressure,date,hour,weather
-8.1,45,10.2,0.0,1023.5,2015-01-17,6,Clear Sky
-8.3,46,11.0,0.0,1024.9,2015-01-17,7,Clear Sky
-8.5,46,8.4,0.0,1025.5,2015-01-17,8,Clear Sky
-8.6,45,10.2,0.0,1025.2,2015-01-17,9,Clear Sky
-7.8,41,11.1,0.0,1025.4,2015-01-17,10,Clear Sky
-6.7,37,9.0,0.0,1025.5,2015-01-17,11,Clear Sky
-5.4,33,4.7,0.0,1025.3,2015-01-17,12,Clear Sky
-4.2,30,3.0,0.0,1024.7,2015-01-17,13,Clear Sky
-3.1,29,4.3,0.0,1024.0,2015-01-17,14,Clear Sky
-2.2,29,7.6,0.0,1023.6,2015-01-17,15,Clear Sky
-2.0,31,10.1,0.0,1023.3,2015-01-17,16,Mainly Clear
-2.3,35,12.1,0.0,1023.2,2015-01-17,17,Partly Cloudy
-3.2,44,10.0,0.0,1022.9,2015-01-17,18,Overcast
-3.7,51,11.6,0.0,1022.6,2015-01-17,19,Overcast
-3.7,56,10.3,0.0,1022.3,2015-01-17,20,Overcast
-3.6,59,9.1,0.0,1022.1,2015-01-17,21,Partly Cloudy
-3.6,61,8.7,0.0,1022.0,2015-01-17,22,Overcast
-3.6,64,9.2,0.0,1021.5,2015-01-17,23,Overcast
-3.4,68,9.2,0.0,1020.8,2015-01-18,0,Overcast
-3.1,74,9.6,0.0,1019.9,2015-01-18,1,Overcast
-2.8,81,10.0,0.0,1019.2,2015-01-18,2,Partly Cloudy
-2.2,83,9.8,0.0,1018.6,2015-01-18,3,Clear Sky
-1.9,87,9.2,0.0,1018.0,2015-01-18,4,Clear Sky
-1.7,89,8.6,0.0,1017.1,2015-01-18,5,Partly Cloudy
-1.3,91,9.9,0.0,1016.5,2015-01-18,6,Overcast
0.1,91,8.6,0.0,1015.8,2015-01-18,7,Overcast
1.1,92,6.4,0.0,1015.1,2015-01-18,8,Overcast
2.1,92,4.7,0.1,1014.1,2015-01-18,9,Light Drizzle
3.3,93,4.7,0.3,1013.3,2015-01-18,10,Light Drizzle
4.2,95,8.9,1.0,1012.2,2015-01-18,11,Dense Drizzle
5.2,95,7.3,2.0,1010.9,2015-01-18,12,Slight Rain
5.5,95,9.8,2.6,1009.1,2015-01-18,13,Moderate Rain
6.4,94,7.9,3.2,1007.7,2015-01-18,14,Moderate Rain
5.7,96,7.4,2.9,1006.2,2015-01-18,15,Moderate Rain
4.7,98,2.5,3.5,1005.0,2015-01-18,16,Moderate Rain
3.3,99,4.8,3.4,1003.6,2015-01-18,17,Moderate Rain
3.0,99,4.4,5.1,1003.5,2015-01-18,18,Moderate Rain
3.2,97,3.1,6.0,1002.7,2015-01-18,19,Moderate Rain
2.6,98,6.5,3.1,1002.7,2015-01-18,20,Moderate Rain
2.0,99,7.8,0.7,1002.2,2015-01-18,21,Moderate Drizzle
1.7,98,8.7,0.2,1002.2,2015-01-18,22,Light Drizzle
1.4,98,11.3,0.0,1002.3,2015-01-18,23,Overcast
0.7,98,13.3,0.0,1002.0,2015-01-19,0,Mainly Clear
0.2,97,15.8,0.0,1002.2,2015-01-19,1,Clear Sky
-0.5,95,17.3,0.0,1002.7,2015-01-19,2,Clear Sky
-0.7,93,17.0,0.0,1003.3,2015-01-19,3,Clear Sky
-1.2,93,17.0,0.0,1003.9,2015-01-19,4,Clear Sky
-1.6,92,17.5,0.0,1003.8,2015-01-19,5,Clear Sky
-1.5,91,13.1,0.0,1003.8,2015-01-19,6,Clear Sky
-1.7,90,12.6,0.0,1004.1,2015-01-19,7,Clear Sky
-1.8,91,14.0,0.0,1004.6,2015-01-19,8,Clear Sky
-1.5,91,15.9,0.0,1005.2,2015-01-19,9,Clear Sky
0.2,88,16.6,0.0,1006.1,2015-01-19,10,Clear Sky
2.1,78,16.7,0.0,1006.5,2015-01-19,11,Clear Sky
3.6,60,20.2,0.0,1006.2,2015-01-19,12,Clear Sky
4.4,51,22.3,0.0,1005.6,2015-01-19,13,Mainly Clear
4.4,48,22.7,0.0,1005.3,2015-01-19,14,Partly Cloudy
5.2,43,21.3,0.0,1005.2,2015-01-19,15,Overcast
4.6,46,17.0,0.0,1005.6,2015-01-19,16,Overcast
4.0,47,16.5,0.0,1005.9,2015-01-19,17,Overcast
2.6,51,14.3,0.0,1006.8,2015-01-19,18,Overcast
0.9,58,10.0,0.0,1007.4,2015-01-19,19,Overcast
-0.3,63,9.4,0.0,1007.8,2015-01-19,20,Overcast
-0.9,67,9.7,0.0,1007.6,2015-01-19,21,Overcast
-1.4,70,10.4,0.0,1007.7,2015-01-19,22,Overcast
-1.7,73,10.8,0.0,1008.1,2015-01-19,23,Overcast
-1.9,75,11.6,0.0,1007.9,2015-01-20,0,Partly Cloudy
-1.9,76,11.9,0.0,1008.0,2015-01-20,1,Overcast
-2.1,76,11.2,0.0,1008.0,2015-01-20,2,Overcast
-1.0,72,9.9,0.0,1007.6,2015-01-20,3,Partly Cloudy
-1.1,71,10.0,0.0,1007.8,2015-01-20,4,Partly Cloudy
-1.3,72,9.0,0.0,1007.7,2015-01-20,5,Mainly Clear
-1.6,73,7.2,0.0,1007.8,2015-01-20,6,Mainly Clear
-2.1,75,7.2,0.0,1008.2,2015-01-20,7,Clear Sky
-2.4,75,6.8,0.0,1008.9,2015-01-20,8,Partly Cloudy
-2.0,74,6.9,0.0,1009.6,2015-01-20,9,Overcast
0.0,66,5.7,0.0,1009.7,2015-01-20,10,Overcast
1.7,56,10.0,0.0,1009.9,2015-01-20,11,Mainly Clear
3.1,47,10.9,0.0,1009.6,2015-01-20,12,Clear Sky
4.1,46,10.8,0.0,1009.1,2015-01-20,13,Clear Sky
4.9,46,10.9,0.0,1008.4,2015-01-20,14,Partly Cloudy
4.8,41,11.0,0.0,1008.3,2015-01-20,15,Partly Cloudy
5.0,41,9.9,0.0,1008.5,2015-01-20,16,Overcast
4.5,47,6.6,0.0,1009.2,2015-01-20,17,Overcast
3.0,55,6.4,0.0,1010.1,2015-01-20,18,Overcast
1.7,64,4.7,0.0,1010.3,2015-01-20,19,Overcast
0.7,71,6.4,0.0,1010.8,2015-01-20,20,Overcast
-0.6,75,7.9,0.0,1011.1,2015-01-20,21,Mainly Clear
-1.9,76,7.9,0.0,1011.8,2015-01-20,22,Clear Sky
-2.8,73,7.9,0.0,1012.7,2015-01-20,23,Clear Sky
-3.3,67,7.8,0.0,1013.3,2015-01-21,0,Clear Sky
-3.9,63,7.9,0.0,1014.1,2015-01-21,1,Clear Sky
-4.2,61,8.2,0.0,1014.3,2015-01-21,2,Clear Sky
-4.1,55,8.2,0.0,1015.0,2015-01-21,3,Clear Sky
-4.3,53,8.1,0.0,1015.3,2015-01-21,4,Clear Sky
-4.9,54,8.1,0.0,1015.3,2015-01-21,5,Clear Sky
-5.3,53,6.1,0.0,1015.9,2015-01-21,6,Clear Sky
-5.6,52,7.2,0.0,1016.1,2015-01-21,7,Overcast
-5.7,51,6.9,0.0,1016.2,2015-01-21,8,Overcast
-5.1,49,5.6,0.0,1016.6,2015-01-21,9,Overcast
-2.4,38,5.5,0.0,1017.4,2015-01-21,10,Overcast
-1.6,37,4.3,0.0,1018.0,2015-01-21,11,Overcast
-0.8,37,5.9,0.0,1017.8,2015-01-21,12,Overcast
-0.1,37,6.4,0.0,1017.4,2015-01-21,13,Overcast
0.9,36,6.4,0.0,1016.7,2015-01-21,14,Overcast
1.1,34,5.2,0.0,1016.6,2015-01-21,15,Overcast
1.2,35,4.6,0.0,1016.4,2015-01-21,16,Overcast
0.6,44,4.5,0.0,1016.6,2015-01-21,17,Overcast
-0.3,54,1.8,0.0,1016.0,2015-01-21,18,Overcast
-1.1,61,4.8,0.0,1016.9,2015-01-21,19,Overcast
-1.7,67,4.3,0.0,1017.2,2015-01-21,20,Slight Snow Fall
-2.1,71,3.1,0.0,1017.1,2015-01-21,21,Slight Snow Fall
-2.1,72,1.3,0.0,1017.2,2015-01-21,22,Slight Snow Fall
-1.8,72,2.6,0.1,1017.5,2015-01-21,23,Slight Snow Fall
-1.8,74,4.0,0.2,1017.3,2015-01-22,0,Slight Snow Fall
-2.0,76,5.0,0.1,1017.5,2015-01-22,1,Slight Snow Fall
-2.1,76,5.0,0.1,1017.2,2015-01-22,2,Slight Snow Fall
-1.8,70,4.9,0.0,1017.6,2015-01-22,3,Overcast
-1.8,69,4.7,0.0,1017.4,2015-01-22,4,Overcast
-1.8,68,4.9,0.0,1017.6,2015-01-22,5,Overcast
-1.8,67,4.0,0.0,1017.6,2015-01-22,6,Overcast
-2.0,67,3.5,0.0,1017.9,2015-01-22,7,Partly Cloudy
-2.4,69,4.6,0.0,1018.4,2015-01-22,8,Partly Cloudy
-2.8,72,3.6,0.0,1018.8,2015-01-22,9,Partly Cloudy
-0.9,60,5.1,0.0,1019.3,2015-01-22,10,Partly Cloudy
0.4,56,6.4,0.0,1020.0,2015-01-22,11,Overcast
1.6,55,7.4,0.0,1020.1,2015-01-22,12,Overcast
2.8,56,10.1,0.0,1020.0,2015-01-22,13,Partly Cloudy
4.1,55,12.0,0.0,1019.4,2015-01-22,14,Mainly Clear
3.9,54,12.3,0.0,1019.1,2015-01-22,15,Partly Cloudy
4.4,52,10.0,0.0,1019.2,2015-01-22,16,Partly Cloudy
3.9,56,5.6,0.0,1019.3,2015-01-22,17,Partly Cloudy
2.6,62,6.5,0.0,1020.5,2015-01-22,18,Clear Sky
0.5,72,8.7,0.0,1021.7,2015-01-22,19,Mainly Clear
-0.5,74,10.6,0.0,1022.2,2015-01-22,20,Mainly Clear
-1.1,70,12.4,0.0,1022.6,2015-01-22,21,Clear Sky
-1.8,64,12.0,0.0,1022.8,2015-01-22,22,Clear Sky
-2.4,62,11.0,0.0,1023.1,2015-01-22,23,Clear Sky
-3.0,62,10.4,0.0,1023.1,2015-01-23,0,Clear Sky
-3.4,61,10.2,0.0,1022.9,2015-01-23,1,Clear Sky
-3.7,62,10.2,0.0,1023.0,2015-01-23,2,Clear Sky
-3.5,63,9.8,0.0,1022.9,2015-01-23,3,Clear Sky
-3.7,65,8.2,0.0,1022.8,2015-01-23,4,Clear Sky
-4.2,68,7.9,0.0,1023.0,2015-01-23,5,Clear Sky
-4.7,70,6.9,0.0,1023.1,2015-01-23,6,Clear Sky
-4.4,69,8.0,0.0,1023.5,2015-01-23,7,Clear Sky
-4.7,71,5.9,0.0,1023.9,2015-01-23,8,Clear Sky
-4.2,71,5.4,0.0,1023.5,2015-01-23,9,Clear Sky
-1.6,58,6.0,0.0,1023.4,2015-01-23,10,Clear Sky
-0.3,54,5.7,0.0,1022.8,2015-01-23,11,Clear Sky
0.9,52,5.1,0.0,1022.0,2015-01-23,12,Clear Sky
2.1,50,6.1,0.0,1020.3,2015-01-23,13,Clear Sky
3.1,50,10.0,0.0,1019.4,2015-01-23,14,Clear Sky
3.3,51,12.0,0.0,1018.3,2015-01-23,15,Clear Sky
3.5,51,12.0,0.0,1017.4,2015-01-23,16,Overcast
2.9,57,9.2,0.0,1016.5,2015-01-23,17,Overcast
1.3,65,7.0,0.0,1015.9,2015-01-23,18,Overcast
0.4,71,8.4,0.0,1015.8,2015-01-23,19,Overcast
-0.1,74,8.1,0.0,1015.0,2015-01-23,20,Overcast
-0.2,76,9.0,0.0,1014.5,2015-01-23,21,Overcast
-0.3,77,7.6,0.0,1013.7,2015-01-23,22,Overcast
-0.5,78,10.5,0.0,1012.7,2015-01-23,23,Overcast
-0.4,80,11.8,0.0,1012.5,2015-01-24,0,Overcast
-0.4,83,7.5,0.0,1011.1,2015-01-24,1,Slight Snow Fall
-0.4,88,6.3,0.4,1009.2,2015-01-24,2,Moderate Snow Fall
-0.4,95,4.0,1.5,1008.1,2015-01-24,3,Heavy Snow Fall
-0.3,95,2.2,2.4,1006.4,2015-01-24,4,Heavy Snow Fall
-0.5,97,7.1,3.1,1004.6,2015-01-24,5,Heavy Snow Fall
-0.4,98,9.7,3.4,1002.9,2015-01-24,6,Heavy Snow Fall
-0.3,98,12.0,3.0,1001.3,2015-01-24,7,Heavy Snow Fall
-0.3,97,12.7,2.8,999.8,2015-01-24,8,Heavy Snow Fall
-0.2,96,13.9,1.9,997.9,2015-01-24,9,Moderate Snow Fall
0.0,95,14.0,1.0,996.6,2015-01-24,10,Moderate Snow Fall
0.2,94,12.6,0.6,996.1,2015-01-24,11,Slight Snow Fall
0.4,93,14.1,0.3,993.8,2015-01-24,12,Slight Snow Fall
0.7,91,13.0,0.1,992.5,2015-01-24,13,Light Drizzle
1.2,89,14.2,0.0,989.8,2015-01-24,14,Overcast
1.7,88,13.6,0.3,988.8,2015-01-24,15,Light Drizzle
2.0,87,13.5,0.0,987.8,2015-01-24,16,Overcast
1.9,87,10.5,0.6,988.8,2015-01-24,17,Moderate Drizzle
1.9,86,9.8,0.4,989.4,2015-01-24,18,Light Drizzle
1.9,85,11.2,0.0,989.9,2015-01-24,19,Overcast
1.5,83,13.8,0.0,990.8,2015-01-24,20,Partly Cloudy
0.9,79,16.3,0.0,991.7,2015-01-24,21,Clear Sky
0.0,77,16.3,0.0,992.6,2015-01-24,22,Clear Sky
-0.7,77,14.8,0.0,993.8,2015-01-24,23,Mainly Clear
-1.2,79,13.7,0.0,994.3,2015-01-25,0,Mainly Clear
-1.7,81,13.3,0.0,994.9,2015-01-25,1,Clear Sky
-2.4,82,14.4,0.0,995.7,2015-01-25,2,Mainly Clear
-2.3,85,14.8,0.0,996.7,2015-01-25,3,Overcast
-2.4,85,15.2,0.0,997.5,2015-01-25,4,Mainly Clear
-2.6,85,15.5,0.0,998.0,2015-01-25,5,Clear Sky
-2.9,85,14.1,0.0,998.7,2015-01-25,6,Clear Sky
-3.1,86,14.5,0.0,999.4,2015-01-25,7,Clear Sky
-3.2,86,15.1,0.0,1000.5,2015-01-25,8,Overcast
-2.8,87,15.9,0.0,1001.6,2015-01-25,9,Overcast
-1.5,86,14.5,0.0,1002.7,2015-01-25,10,Overcast
0.2,82,12.2,0.0,1003.3,2015-01-25,11,Clear Sky
1.7,69,13.2,0.0,1003.6,2015-01-25,12,Mainly Clear
2.2,58,17.0,0.0,1004.1,2015-01-25,13,Mainly Clear
2.5,54,17.8,0.0,1004.5,2015-01-25,14,Clear Sky
3.6,54,16.3,0.0,1004.6,2015-01-25,15,Overcast
3.3,56,12.6,0.0,1005.0,2015-01-25,16,Overcast
2.2,64,8.7,0.0,1005.7,2015-01-25,17,Overcast
0.1,73,8.9,0.0,1007.0,2015-01-25,18,Clear Sky
-2.5,74,9.7,0.0,1008.1,2015-01-25,19,Overcast
-3.7,73,10.4,0.0,1009.0,2015-01-25,20,Overcast
-4.1,69,7.6,0.0,1009.8,2015-01-25,21,Overcast
-3.8,65,8.7,0.0,1010.6,2015-01-25,22,Overcast
-3.5,63,10.7,0.0,1011.2,2015-01-25,23,Overcast
-3.6,63,12.6,0.0,1011.7,2015-01-26,0,Slight Snow Fall
-3.9,62,12.9,0.0,1011.8,2015-01-26,1,Slight Snow Fall
-4.3,61,12.7,0.0,1012.3,2015-01-26,2,Overcast
-4.2,59,14.0,0.0,1012.5,2015-01-26,3,Overcast
-4.7,61,14.8,0.0,1012.6,2015-01-26,4,Overcast
-5.0,62,15.9,0.1,1012.5,2015-01-26,5,Slight Snow Fall
-5.3,65,13.5,0.2,1012.4,2015-01-26,6,Slight Snow Fall
-5.6,68,14.5,0.2,1011.9,2015-01-26,7,Slight Snow Fall
-5.7,71,15.5,0.3,1012.1,2015-01-26,8,Moderate Snow Fall
-5.8,73,17.3,0.4,1012.0,2015-01-26,9,Moderate Snow Fall
-5.5,74,18.8,0.2,1012.1,2015-01-26,10,Slight Snow Fall
-5.0,74,19.9,0.1,1011.9,2015-01-26,11,Slight Snow Fall
-4.1,75,21.2,0.1,1011.3,2015-01-26,12,Slight Snow Fall
-3.5,76,21.9,0.1,1009.8,2015-01-26,13,Slight Snow Fall
-3.1,76,21.1,0.1,1008.7,2015-01-26,14,Slight Snow Fall
-4.8,76,20.1,0.4,1008.0,2015-01-26,15,Moderate Snow Fall
-4.9,78,20.6,0.4,1007.7,2015-01-26,16,Moderate Snow Fall
-4.8,80,20.8,0.4,1007.0,2015-01-26,17,Moderate Snow Fall
-5.0,82,20.2,0.3,1006.7,2015-01-26,18,Moderate Snow Fall
-4.9,83,22.9,0.3,1006.5,2015-01-26,19,Moderate Snow Fall
-4.3,83,24.3,0.4,1006.2,2015-01-26,20,Moderate Snow Fall
-3.9,83,26.3,0.4,1005.3,2015-01-26,21,Moderate Snow Fall
-3.8,83,25.9,0.6,1004.3,2015-01-26,22,Moderate Snow Fall
-3.9,83,26.3,0.8,1003.4,2015-01-26,23,Moderate Snow Fall
-4.2,83,26.3,1.1,1002.4,2015-01-27,0,Moderate Snow Fall
-4.6,83,26.0,1.3,1001.6,2015-01-27,1,Heavy Snow Fall
-5.1,82,25.3,1.3,1000.9,2015-01-27,2,Heavy Snow Fall
-5.7,81,24.9,0.9,1001.2,2015-01-27,3,Moderate Snow Fall
-6.2,81,25.2,1.0,1001.0,2015-01-27,4,Moderate Snow Fall
-6.7,80,25.0,0.9,1000.6,2015-01-27,5,Moderate Snow Fall
-7.1,79,25.6,0.8,1000.6,2015-01-27,6,Moderate Snow Fall
-7.4,77,24.9,0.6,999.9,2015-01-27,7,Moderate Snow Fall
-7.6,76,23.4,0.5,1000.9,2015-01-27,8,Moderate Snow Fall
-7.7,74,23.3,0.6,1001.7,2015-01-27,9,Moderate Snow Fall
-7.6,75,23.7,0.7,1001.6,2015-01-27,10,Moderate Snow Fall
-7.3,74,19.7,0.7,1001.9,2015-01-27,11,Moderate Snow Fall
-6.9,73,17.8,0.7,1001.9,2015-01-27,12,Moderate Snow Fall
-6.2,71,18.7,0.6,1001.7,2015-01-27,13,Moderate Snow Fall
-5.4,70,19.7,0.4,1001.2,2015-01-27,14,Moderate Snow Fall
-3.8,69,21.4,0.0,1000.7,2015-01-27,15,Slight Snow Fall
-3.4,68,19.3,0.0,1000.8,2015-01-27,16,Overcast
-3.5,69,18.3,0.0,1001.0,2015-01-27,17,Overcast
-3.9,69,13.1,0.0,1001.3,2015-01-27,18,Overcast
-4.4,70,13.4,0.0,1002.2,2015-01-27,19,Overcast
-5.0,71,13.9,0.0,1003.2,2015-01-27,20,Overcast
-5.4,71,14.0,0.0,1004.0,2015-01-27,21,Overcast
-6.1,71,14.7,0.0,1004.9,2015-01-27,22,Overcast
-6.8,71,15.6,0.0,1005.6,2015-01-27,23,Overcast
-7.5,71,16.6,0.0,1006.3,2015-01-28,0,Overcast
-8.3,71,16.8,0.0,1006.9,2015-01-28,1,Overcast
-9.2,71,16.3,0.0,1007.4,2015-01-28,2,Overcast
-9.6,71,15.5,0.0,1008.1,2015-01-28,3,Partly Cloudy
-10.3,70,15.5,0.0,1008.8,2015-01-28,4,Clear Sky
-10.8,69,15.3,0.0,1009.4,2015-01-28,5,Clear Sky
-11.1,67,13.4,0.0,1009.9,2015-01-28,6,Clear Sky
-11.3,66,13.5,0.0,1010.7,2015-01-28,7,Mainly Clear
-11.5,65,13.8,0.0,1011.7,2015-01-28,8,Clear Sky
-11.5,65,13.8,0.0,1012.5,2015-01-28,9,Clear Sky
-10.7,63,13.3,0.0,1013.4,2015-01-28,10,Clear Sky
-9.5,60,12.7,0.0,1013.8,2015-01-28,11,Clear Sky
-8.2,58,14.0,0.0,1014.4,2015-01-28,12,Clear Sky
-6.7,55,14.3,0.0,1014.4,2015-01-28,13,Clear Sky
-5.3,54,14.3,0.0,1014.3,2015-01-28,14,Clear Sky
-3.3,55,13.8,0.0,1014.4,2015-01-28,15,Clear Sky
-3.1,59,12.0,0.0,1014.8,2015-01-28,16,Clear Sky
-3.6,61,11.3,0.0,1015.5,2015-01-28,17,Clear Sky
-5.1,65,9.4,0.0,1016.6,2015-01-28,18,Clear Sky
-6.8,69,8.7,0.0,1017.8,2015-01-28,19,Clear Sky
-8.2,70,9.7,0.0,1018.8,2015-01-28,20,Clear Sky
-9.4,71,11.5,0.0,1019.6,2015-01-28,21,Clear Sky
-10.7,72,12.6,0.0,1019.9,2015-01-28,22,Clear Sky
-12.1,73,12.9,0.0,1020.7,2015-01-28,23,Clear Sky
-13.5,75,11.7,0.0,1021.0,2015-01-29,0,Clear Sky
-14.4,75,10.0,0.0,1021.5,2015-01-29,1,Clear Sky
-14.8,76,10.7,0.0,1021.5,2015-01-29,2,Clear Sky
-14.3,76,11.2,0.0,1022.1,2015-01-29,3,Clear Sky
-14.4,76,10.5,0.0,1022.3,2015-01-29,4,Clear Sky
-14.5,75,10.0,0.0,1022.6,2015-01-29,5,Clear Sky
-15.1,75,10.4,0.0,1022.6,2015-01-29,6,Clear Sky
-15.9,76,10.7,0.0,1022.5,2015-01-29,7,Clear Sky
-15.8,75,10.4,0.0,1023.1,2015-01-29,8,Clear Sky
-15.1,74,9.2,0.0,1023.4,2015-01-29,9,Partly Cloudy
-11.9,66,6.9,0.0,1023.1,2015-01-29,10,Overcast
-9.6,59,3.8,0.0,1022.9,2015-01-29,11,Overcast
-7.4,52,3.1,0.0,1022.6,2015-01-29,12,Partly Cloudy
-6.0,50,3.3,0.0,1021.4,2015-01-29,13,Overcast
-5.2,52,4.3,0.0,1020.1,2015-01-29,14,Overcast
-5.5,69,5.9,0.0,1019.2,2015-01-29,15,Overcast
-4.7,71,7.9,0.0,1018.3,2015-01-29,16,Overcast
-4.1,77,9.2,0.0,1018.0,2015-01-29,17,Overcast
-3.8,83,6.4,0.0,1016.8,2015-01-29,18,Overcast
-3.3,86,6.4,0.0,1016.2,2015-01-29,19,Overcast
-2.5,87,6.0,0.0,1015.5,2015-01-29,20,Overcast
-1.9,88,7.2,0.0,1014.9,2015-01-29,21,Slight Snow Fall
-1.3,89,6.8,0.2,1014.1,2015-01-29,22,Slight Snow Fall
-0.8,90,6.8,0.2,1013.4,2015-01-29,23,Slight Snow Fall
-0.4,90,6.4,0.2,1012.4,2015-01-30,0,Slight Snow Fall
-0.0,89,7.2,0.4,1011.5,2015-01-30,1,Moderate Snow Fall
0.1,89,9.1,0.3,1010.6,2015-01-30,2,Moderate Snow Fall
-0.9,86,7.9,0.2,1009.4,2015-01-30,3,Slight Snow Fall
-0.9,87,6.5,0.1,1008.4,2015-01-30,4,Slight Snow Fall
-0.9,88,5.4,0.0,1007.3,2015-01-30,5,Slight Snow Fall
-1.1,88,4.7,0.0,1007.1,2015-01-30,6,Overcast
-1.5,90,4.6,0.1,1006.9,2015-01-30,7,Slight Snow Fall
-1.6,91,4.9,0.4,1006.7,2015-01-30,8,Moderate Snow Fall
-1.8,91,6.9,0.4,1007.4,2015-01-30,9,Moderate Snow Fall
-1.7,88,10.0,0.3,1007.7,2015-01-30,10,Moderate Snow Fall
-1.0,83,10.8,0.1,1007.7,2015-01-30,11,Slight Snow Fall
-0.2,79,16.5,0.0,1007.3,2015-01-30,12,Slight Snow Fall
0.4,71,19.1,0.0,1006.8,2015-01-30,13,Overcast
0.7,64,18.1,0.0,1006.3,2015-01-30,14,Overcast
1.5,62,19.4,0.0,1006.1,2015-01-30,15,Overcast
1.1,60,21.1,0.0,1006.3,2015-01-30,16,Overcast
0.3,61,23.2,0.0,1007.2,2015-01-30,17,Overcast
-1.1,61,20.6,0.0,1008.5,2015-01-30,18,Partly Cloudy
-3.1,62,23.6,0.0,1009.7,2015-01-30,19,Clear Sky
-5.2,64,25.0,0.0,1010.6,2015-01-30,20,Clear Sky
-7.0,65,25.8,0.0,1011.4,2015-01-30,21,Clear Sky
-8.4,66,26.0,0.0,1012.1,2015-01-30,22,Clear Sky
-9.3,66,26.0,0.0,1012.5,2015-01-30,23,Clear Sky
-10.1,66,26.0,0.0,1012.6,2015-01-31,0,Clear Sky
-10.7,66,26.5,0.0,1012.7,2015-01-31,1,Clear Sky
-11.4,65,26.7,0.0,1012.9,2015-01-31,2,Clear Sky
-11.3,65,27.0,0.0,1013.4,2015-01-31,3,Clear Sky
-11.9,63,27.0,0.0,1013.8,2015-01-31,4,Clear Sky
-12.6,61,27.2,0.0,1014.3,2015-01-31,5,Clear Sky
-13.1,60,22.2,0.0,1014.5,2015-01-31,6,Clear Sky
-13.7,60,21.5,0.0,1015.0,2015-01-31,7,Clear Sky
-14.2,59,21.9,0.0,1015.5,2015-01-31,8,Clear Sky
-14.3,59,22.2,0.0,1016.0,2015-01-31,9,Clear Sky
-13.6,59,22.2,0.0,1016.5,2015-01-31,10,Clear Sky
-12.5,57,22.1,0.0,1016.5,2015-01-31,11,Clear Sky
-10.9,54,23.4,0.0,1017.1,2015-01-31,12,Clear Sky
-9.2,51,23.3,0.0,1016.3,2015-01-31,13,Clear Sky
-7.8,49,22.1,0.0,1015.6,2015-01-31,14,Clear Sky
-6.3,50,20.4,0.0,1015.1,2015-01-31,15,Clear Sky
-5.9,51,18.1,0.0,1015.5,2015-01-31,16,Clear Sky
-6.2,53,16.8,0.0,1015.9,2015-01-31,17,Clear Sky
-7.1,55,11.8,0.0,1016.2,2015-01-31,18,Clear Sky
-8.1,57,12.4,0.0,1017.1,2015-01-31,19,Clear Sky
-9.0,60,13.8,0.0,1018.0,2015-01-31,20,Clear Sky
-9.7,63,13.0,0.0,1018.7,2015-01-31,21,Clear Sky
-10.5,68,11.0,0.0,1019.1,2015-01-31,22,Clear Sky
-11.4,72,8.8,0.0,1018.9,2015-01-31,23,Clear Sky
-12.3,75,8.7,0.0,1019.2,2015-02-01,0,Clear Sky
-13.3,77,8.3,0.0,1018.7,2015-02-01,1,Clear Sky
-13.8,77,9.1,0.0,1018.9,2015-02-01,2,Clear Sky
-13.9,78,9.4,0.0,1018.8,2015-02-01,3,Clear Sky
-14.1,79,9.0,0.0,1018.9,2015-02-01,4,Clear Sky
-14.3,79,10.4,0.0,1018.4,2015-02-01,5,Clear Sky
-14.5,80,10.9,0.0,1018.8,2015-02-01,6,Clear Sky
-14.6,80,10.6,0.0,1019.0,2015-02-01,7,Clear Sky
-14.5,81,11.1,0.0,1019.2,2015-02-01,8,Clear Sky
-13.7,80,9.2,0.0,1019.4,2015-02-01,9,Overcast
-10.8,76,8.6,0.0,1019.7,2015-02-01,10,Overcast
-8.5,74,6.1,0.0,1019.2,2015-02-01,11,Clear Sky
-6.1,73,6.9,0.0,1019.1,2015-02-01,12,Mainly Clear
-3.5,72,7.0,0.0,1018.4,2015-02-01,13,Mainly Clear
-1.4,69,8.2,0.0,1017.6,2015-02-01,14,Mainly Clear
-0.0,69,7.1,0.0,1016.5,2015-02-01,15,Overcast
0.5,69,7.8,0.0,1016.6,2015-02-01,16,Overcast
0.3,76,5.8,0.0,1016.7,2015-02-01,17,Overcast
-0.6,78,1.1,0.0,1016.2,2015-02-01,18,Overcast
-2.4,83,5.4,0.0,1016.2,2015-02-01,19,Overcast
-2.4,85,6.2,0.0,1015.9,2015-02-01,20,Overcast
-2.1,86,5.4,0.0,1015.3,2015-02-01,21,Slight Snow Fall
-2.2,89,6.6,0.0,1014.8,2015-02-01,22,Slight Snow Fall
-1.9,90,8.7,0.3,1013.3,2015-02-01,23,Moderate Snow Fall
-1.6,92,9.9,0.5,1012.7,2015-02-02,0,Moderate Snow Fall
-1.2,92,11.2,0.4,1011.4,2015-02-02,1,Moderate Snow Fall
-0.6,92,13.7,0.6,1010.1,2015-02-02,2,Moderate Snow Fall
-0.0,93,17.5,1.3,1007.6,2015-02-02,3,Heavy Snow Fall
0.3,96,20.4,2.1,1004.9,2015-02-02,4,Heavy Snow Fall
0.8,97,20.3,2.6,1002.7,2015-02-02,5,Heavy Snow Fall
1.5,96,18.0,2.8,1000.3,2015-02-02,6,Heavy Snow Fall
2.1,94,18.8,2.8,998.5,2015-02-02,7,Moderate Snow Fall
